NU_INSCRICAO,NU_NOTA_MT
4816f04ccbaa1e4b65de8f216a428e1a35cec252,403.16718468594235
00ad5d5600298c70d3a4511ef2e84a483bb22c86,405.2566304171268
7b807ff1f62f5e196af28f0b495c359dccba903e,454.9551326168726
3827e819a620d8f9a085c22cea412b1865aed0c7,458.7003998191677
8f8c6bc5499c24cda37005caa310b7207d7801ed,585.2939465199356
5d26e9941bde49a3523668999ea53f4cd6d7c9e6,412.2848108934887
da2d48a8443b76c28d3073a76005e912d2e152b4,574.765166284772
3e5fa0fda2258366ec6de455735875bd7a86e30a,428.1979195154404
9d8fbcca019a71a67c870dce2de462a019da9c69,533.9293114103345
3dfe82e880147acb09c7170075a65b923c53b6d0,484.07273146786815
17a85e2166e19b1993126fbff01206beae738a06,647.6383578491113
ca61f22d18a2a12d4b334bc0886508a65fd06cf8,469.74581559127745
9f9fc65511e3191de84d8ee129a1e499bfaeadd0,482.12106860088716
0ebc697a57f14982a84f3eec580484644f6c000a,506.2428958881497
bd507a7d96c89d9e0991798a6f9e7e452c5570ad,422.9655048105714
d74bea2e5f86bd313b6bb7907a82b740c6f18e1e,436.6315508628206
446ced3e5fde8d61781304cb4e9e9fe131628a50,578.7456996585415
8e02a8d2104547a599667b38312691bd19b3bb05,474.6905492677855
e490a4b077b1d2750db453b48f6ad43a55cbedcb,589.0181064193034
e4c9df4005db1531039b317e86eaaeac4b06c4fe,563.1480703647392
85873d5f8b0edad63b2d5be9ddabc89dd2ddd1c0,408.6513299182434
281fdf12804aeed37efddf06d2f156149fa25757,490.1291394563202
b0bd0c8160b84d218958b30bfa84d36ae2eecc1d,560.0690387793459
87fdb4510def669e4fa6434518d67d253058d250,457.8919095078448
e1e7281374350c1d8823d83d22a4f29aafada269,523.1217287625873
9cb8f42151a04431bca0fe29f4f8b9474ac6173c,470.81425610582306
6769b690480fee480998f11ab1791b1ac6ea398f,546.7760883157628
1e2bdf3db4cfe8a735053ac6fc31928cfe675822,606.8469551228284
ba2f1709027e9bf363be7f6de512132f7d4af757,493.53458932492543
0282178843e3c4cda6f4396d0f77ddf4dd5cf8ca,425.6483241397508
6e91321e228d6d4dd87f9730a6551d72b33931ee,412.74002180185477
1e48758bf7f8af48969afa1e56ffee66f92f41d2,466.42011284411876
78ce05c90219380972197a06065cfb5a684f8b86,504.0880084582222
d1937748cc2c90942de393c34c2255137c803eb2,505.79891006589554
c133dc2945c16fb60ae37db0bc7743959f3da3d8,381.2226227810394
83fa6da48f33782c6dcc3ff3a64a94022221df13,384.9713579169073
d26a47079931199956f0b05bd3dcae4a0273459d,418.92538223562093
d302df44c6e15373315852331ebd3b6dbbb4f2cc,604.9757666826017
7c75c93b5545fdd9e5beb09c956a693548424643,406.4807262399774
85850927c26adce658c878c72674532ff1355a0a,485.01075838547496
d1244777ca02ba8c470c11d07fd4d1f1aeef2841,477.4723016866508
ffbae0ca9e948254b873fc862b12fe39957058e3,478.8411867717194
b96064b65630b4832f20c47ce3b7ed5f9be9a052,465.7180257048831
f15ba67882369b617b42295b716c82d8e5af5c70,606.3993433625444
4231b98f39f34149443bd70a4ccef54336a925b1,594.3069408966237
f35249833d1bebb70b5fa6345904cb0e3f222600,606.3189738764943
407d69d21909f9944c6ae17a2a3266993b2a5846,538.1798978533818
e4af0fe1eece28c3316bdb5f7859e0555d816adb,561.1976030165176
01ece8c37e9e349da24020b3a914426b212bf893,537.1364212116973
e2340afbf8f44e672546d21c55a7f16918540ae5,524.7348560383052
b2e5a9e7f53f8f9a8078a5bee7ec6a981a95856a,484.85173675655864
fa6c1cf41ff915d405e1f65f10f564a117baba9d,532.1567369879763
95b67d2b35b0e9d32ffa518017824bb909f823ff,600.0056812295716
038f4ea50e490ef4dc4a8a66d2a938fb5af4cfbb,582.1186083811772
8b7d82c481a6ed4a1c5d0ca8012da250be2f0d6d,420.39766524454166
e764e0c5d6420b20733cd195050ece92813088a8,465.2639681870608
5885904584fd96c4b81b1c7dba12d3069f1279e7,468.6302366075102
f3d828523fb53b206d38e0d6c383dcb8386fff06,476.14932476396075
129760f8a10b98f61fc894a2643cae4cfb0bb4e2,456.8940000684244
d93f82953b232e32f09c49980023a6dd5190f82e,408.4662765848775
ebb32cf7d8b122a5dabd41723d31d834147b0944,435.0827197642541
7ede2e4d7b38337e9819adbcd29f493efaf1422f,457.91641513450963
b9e4381ea0e72ecc8e3151c5aa12a1eeb6f71ff3,436.3341607669314
4c655a6be04f11039d8691c84f32a127aa31302b,454.8884964018155
9b11807d3cd299ae7c4673b996efde237367869f,466.0913899603904
e8f1b07f87537cb6dfa1ad1427023dc333615908,457.7240502234871
6b6eee04163a5cd03fd3b7ae6c5dc1aabe77be1b,627.5110522877692
ef18490c7eb36b305d531c27369096537d08755f,386.0555764576003
c69a7ad481dacbef32e5b399675ec26c653c0983,504.89450795620627
8da0e8a66b166af3fbcc90b8a3648dc4ce30ca66,464.0277761578124
f97331e59feafd161d011018f9c74fba1fae199f,543.5593850397552
58aa87c8d62f7e274075e201f0321699b63a2449,489.9084928446351
c098d4843d7e2c6f092659d6c7e856561e1bf965,444.43471258747917
69b82b274c4e45630e076443ad0f92022d55f561,523.0254828327218
88c09b0e47df70ac2a800ee9356c07c149e47965,526.6930930148276
c0f03ca18e52b127c3c65c66ca3e9ee8338066a9,481.014550463406
130552305b1d235736ead954f3a39a31a5e26a85,503.0162334689431
38a2d03c567e15017340fc668151031745829f6f,433.4190806235992
6ae74b2f1e84cea7bf8f3cae68aa0233fcf0d064,516.8257690687942
f34367830fcea24bed44531a21723c743aa23388,411.97094352794113
2947711097206170cb5cfcad8b3264e7d46cf84b,563.8971416105808
e62a7ba6f2a93d3ad7f8762b64b4637d687fc2f8,398.60681413636934
4236bab9aa4fda581822d73b2673e18173259236,576.4270569829005
8b74ecf4de459564720217586afd122cdd9a8dc7,377.84433145287176
3159104a8cb51f88391d02e5679c7b8164e3cf3c,414.1201401803087
ea71616417d91e7c2de90e3cc7e429379b8cf720,517.7867313563331
b88b2ecdda851269372c7abd185d062a7e6d2c06,532.958747155033
6a0719a5fb508494cab0f47bdd2f92e2d5d0572b,410.5996933042137
d945f52c48de4820b70d2ff189e79d3533d6ad19,479.6896737881061
8fe2c10948fd33bdc81b52c706b0ff35eb98363e,512.2496817264657
52feee56c52b89353482d8ff79596da74721397d,465.3394290008706
4e18ab8ae4fd83938f5494798f508d5367cac2d2,447.01739013603543
8cd4a434960e502f24fc78dc6dec07b6f334b4b5,431.00544002962806
a39c1a2900822cc809183f0ca9a5a5fb7b3ce78e,428.15747340961065
54ff102165b4e93fac3b1f5da7f71819da23748e,430.08377757352457
d4b5ef6763f16e3d4ed198c2fc6b08e7b7a4b813,415.15683011204226
2d5560d6dbef33600be60952b3aca292c59ea7b0,473.3079256732101
980beb6549cdfb6c50c021ebac3193ab8a767283,420.30251153663164
49ce40d232d573f1b4c2dedaf7d62b51a41f376a,382.1759540061934
976c956801b752be72d06bf859a82f6f8d81f125,457.51311368947546
18f200b076c037a10fa275ac170a70490f5dfbb2,398.6580232831726
cee30066639835f12782e9590849ca897ac1b171,593.6472505028712
18130c488765f063eceb9fedfe87e7cdf2fbdb0d,528.5115207731792
0181d96df3733bc40c221a488d453f150d34d829,490.3618624695337
c9d8c520f64aa59e3b241482268d5071698514b7,477.4241550469403
e4429cb4643af3638695f52912a9594f6bb5254a,466.76649374352576
31b7a6f4a7402a43e668a2c7ced72e1a14bc1d79,556.7518318110629
23aa1ab1064be4febd0b0e54f239176bac13d4a2,544.9706513717497
813c8241c45c9baf7cc1ecae80a0690059c3d99f,552.9962099234899
27ab51f4028992f4d54134a73a8bf348d9d8474a,456.82964892971125
e3243dd90fbcd04e7d365b99f8dc3ff3ea632333,499.37380671294096
4b213cf1f92a34b91d49d99d859efe8a2914694d,521.9054449664193
63393ce3741aba030985130fbdc82348bc5c964a,488.2527068712435
a0844cd384bb27f263b50028a152e1aea6f3041b,481.5347737023871
175d6355ba4120e9f46ef8095cd0a6e3efaef2a0,418.2188276376356
d0acd5258d606e92178448427c5c8b15ab1b4fc8,570.7452158441081
97b06064bbe6f8ef5c82aad4c36edd13027bd276,502.7320578958865
51e6eb7de613c8b30620286f5c0f462e81001120,406.5143981249203
dbe6f4d0215f8d89d4b090cf67852e6b2d41f557,463.58465834135666
72fb4a27711b359a6195f60a1ecd7e363180e008,492.4122538480976
02b14c28322ce1f776ca1ba0ea56a9964d681fc7,428.0537095581407
39d2bd056fe559e69df7f1ee9598823180c8f7e6,450.1027457620046
149b7dbf924bf41b3096ea7e2479f7e8bf4723dd,525.5380847102131
449e100c1d2dc0a74be99f3aea887ac2c80af9cc,612.0579092892829
a619a9d3ca266f111b5d1a0a7404ac00f89453f2,452.2593406319331
4a514b8fa6795dcd5e14ecd1c907d540244f637a,510.0349835415404
1c4cf1dd3a08d83a4d5e05551e6768f0ac277f82,466.3342843132632
13377ed3698676358403b48d0eda8c7ee1d6aecc,606.3770338345826
0cc31c062cd6116dbd107ea8dcd2e65b2bf720bc,462.68143571337816
ec4b170cd9fec2885fdc24b4b54c2dea7433af59,483.83222755747715
ffd73716669770ef69fb5db55c040b4bf9ca8876,502.2798701959411
d4348ecffd6bcf2240a87e2894b44b060871b4a8,496.6593943039449
a0bad05324fa944b2f9f9f423b24dd4c0b8b9267,398.7882971164689
20b0239ad3768ac025647a4114172ab3732b56cb,599.0705460615015
e4fce8a6574ac028ae294e2df0adafbc01cf0d46,432.6071382237877
df2acc0d65eae18026825eea094d5860a7596d0b,623.1233411879548
450cca333151ec503717ae505d19a34e1eb101ba,442.39985282635917
5f3feabb95a247d3256fa6c1937f9a3fa5ca9a00,409.0086037012297
a7ac1df6dd2c56c6de9223a7d79b2e9d2a0a054a,587.7773647862302
77b19663f69d3e984be73a22a31d776e7c04c45c,468.1995485200507
54da87b25a92c3b2315e1a6120398c2712416a14,424.5339492527716
33e5ac627bb4d6ee3a31129aba4cc86b83d8a0a5,459.5222248106535
6583c26f055db28ad39587d7222d4bb841e8ea67,484.1603746956025
db9fdf021693e9620c80ed9a4d414557fd6d19f5,369.24543507997555
bdfbcecd2b9b0fb6e0ae83cfa0fe31aa8d697cae,561.1311105525479
a16fec7d39e6888925c45547f002554482b7cdec,380.40817362117645
dbf3c924c9e7babdc4b0be2ae7ff7fb193a14596,434.42427976003586
422706a8f501b893c3afcf0568ed96d27e48c23e,486.03799210264884
be5ba4c4aa6628688aa6402e8d97c28ddad1681a,487.524808786849
57b58443cda566f5cf3bd4e500b8623eb9709975,537.5958411274014
1276389d1bedd7bb0349f43ae9f1b45d7e07a900,429.2099440869545
e19c44f83bbd09c6a4225663c603f66d32b8edb6,459.95474883496354
8c000f24fa59f6853dd3934d184bed253ad81c40,490.9763781197676
92d26d442aa39811a925e409313c2155c70bd207,463.68079305924323
9b23673b3ccac52dcac8db1ae1e1940c04cf9f3b,558.4778439018448
e0046f52481512ec10030f695dd3d56c14963819,561.8904381824161
4c3d0438add4c03cb81a25c5eee309226aa28053,459.6969797379243
a6ccfd0a72c41402e21ee1249bee9555d0f6ca85,524.1457616378264
0ae9567502f385d06a8367de33e93952a2ab70c0,510.113505022932
69d2ddc8bdf8d604a71a2752b116907482329a27,392.39472800609104
a1203344dc3ac6e15e54db1b21423904cdd91800,441.4789420726788
c759ad904d22197f1cf3b5ef9e41ee1609513cea,680.9910052742594
9c116780cc06704304d288d079076f160a17e16e,493.58090226767473
5ec30b784da3aea81e18bf21e7892e19e48bfe8c,428.7878054412355
29ff45ccdb3218636888020586ad0937061d5fce,542.2639711429749
42e41941b2e875c39adea29e0316d4463b645bc9,558.9664581785146
8bd03c9e28441366b398da85e8cc788bf1cae5e6,429.6425899562969
3ace49b9611aa1c405b2c02d2a901e6b444a7b01,431.0303417498461
c5a416e9d46068859aa2aba316db0653b8bfe95d,422.737972005646
79241e179af88eebfc54cb143d00a31f32dc1543,402.33984607149665
08388faaa66a1114f5c9f268f91604a87c53bc1c,399.70215077410944
755163a5846bc975b2f56d173b8d007274af14e9,471.3703902699499
9dc8176b2b435cdabef75b6bdba80010da32bdac,474.38341341465514
db58077a6d9064040df91d4c211f102003d2e1e2,456.8193573342068
ae74666fdb53a31eabb98ff1f8be09c01d3c90d9,530.3525236988919
16397992b0106ec27c19b528b0e054cd177ebc22,556.4593930572657
ac31ca75101445def2cf48e297b8928655378167,424.86722904094347
8fe81ee79ae22a3b9cd83a833861e0970c565c29,426.8503007958972
2cbb5a6a737fe9b8cd65c28132dc0f62a7c9f932,543.4243389718974
172c3201202c7da0b9a8233e72fde6d0c6f8d388,455.5380673463499
798aa833377b56d48abf3216c1b5a631c3149322,436.85651269139333
ca044ecc0326ffc8dd05e80824b936d3a4a9e4f8,626.1496995172367
5bc8c472a9d28a0d0f92c9f46470258394d7e363,446.11538531163336
6c6b6f825e9bca4c092d2e3dabe056ec8300d921,574.1945041802558
1653a4b2843735e9649b54a57c6146d3c8c2a5a4,556.1535340431308
f77d32cb03e2d5c6607c3169151b8b24ba11cd14,378.1603700126845
fcd382593b2bba0637f03548f6a0d7da6835f51a,455.7619696142288
de5a01f34e0029656f45f0f7c29d71f9a2d7be97,573.3536484512827
a23b332bafcca06eb8cefda864c756f5791de732,537.7062430408371
ff298bf688bde9db13791da42e91b7d40a02bd0a,527.1193440691477
0d46f75ddcee3b4587305b7316f53d3a3c149bdf,544.0470101552467
ddd777e1831b4503bf1ab99610fd57852b52b2c1,466.7109505898392
19e929094c9125d910057a57e7f5848a0664b815,454.5272693506781
c3b3a42edbd7966a308858e9c60a0f5699280255,540.4756724120366
69029c08cd046608078c004179d57137c7bc9789,499.28993318032366
06f46db734fb75f5a610d28c37b830c2c0c193c2,505.9574928164913
420e2c2feb6b050c91b9badff729fa95cdc9cd73,605.5429547400502
c145f2fc6dc2a3d238e440be5eeacb9225a12e88,545.1127227342288
296c589f825e518bf2656d32ca54043e9642b5e5,495.7564745034045
5a02e1ababe03db1aafe9fa1176e0b8d42ada72c,453.7685777964096
69bb73b125a392aa8bcdb97ccb824827a83f02a6,538.0809186707049
41b5f19354c8262b799b2d6fd433f5f056d64c21,383.3582075940693
179e4eb03317a216cce73131c1fe32df6d7affc7,430.2972659883457
683d4874912f09abdb539e4d53f4c466a7b22bec,442.0026318898775
cf05f39e6be2a1f1fb1eaa48a1e1f199bd62ffb8,458.9133562526301
1e198a957380b99a5522bb8ccd848c77cab55cd4,458.99180919529783
65116120167f20ec93fb8a852a2ae24c6ea83e3b,497.8431279053571
c6cc92d5343c2833343ca95870de90ab97e954ff,500.8701123595974
9b413c2c7b2222d50e112d2ff513eb8becef359c,417.2362499861198
b133590aa5255266e53a7e5cc9ff98c7ecba5b07,559.0413803293861
c389d7fe6b068ae69d9e18e860116bf3e83729f5,463.1997843991894
04b6d3386f2ff30822cea94b2335647b08634f69,437.6731982197795
122a1a72a6a33b5d34af8c204b089e6eb3a6ffc7,438.9667081972793
f79f9d53534914cc05e3b69b442befc8747d39e5,532.4152900279614
b9dca5370778c64f1743eab56bcff742b312866a,458.3750498006687
f5a8f5810316ca0e32f1891b295b2ff52855031e,488.6327328818252
467224cc802895d7c56ddade42b895a4f9feb351,482.70184920520575
ecc35aaab26f1e81337edcca3215aeee255fb4a8,420.06802140236647
3a1145582896288ce470f8e6e6ccfc8c4d5f7dc6,511.7224118511593
5d6b378efe9bee999365f7e7f2baef121d802554,440.4827539490956
e559b0224c70c5f6375cab74919eda3157a95fa3,390.55604014110673
bc44f7f52c8e06d0de82f9c039b9da38d1b3a76d,462.6723688632091
3450b511f871652abae2d58183296f0e72276a87,404.72577245786385
ac622d213a881f9eafabd518aeb3aaa5b45db706,461.4868671615696
3e560c1c260b4313ad253f31c77cc6737f3778a1,379.9255217560763
cc8c985befebe7bb7783571e9b77943fe08ba612,400.4371422979713
828c1553914afa3fa85435ae1acdcf8d125dd969,505.84551669343927
301cc8580119bd31cc5049ce7de3950bf7359f53,420.10225169058987
e35c8e0bf8466bad9e5a55d141e58928729468fd,411.52076042580387
bce711a004527400034e68bfc44f549f24d23904,490.38600816237624
220a172bcb4c4c592469dbfe28e6bcf29cb4ddbb,482.5988913305131
bba61862a0d5e374946866314eef256b08869072,431.17172755544823
9834c1fe9a6e135008415863a86272af15f872ba,427.31359091257207
8f751f14b74f7a5583bfaf744c90299d3b02f60f,463.7511538341246
6798578a55f6837578efc13df75af7044f25fc83,577.763674725642
296d043c4cf92f5472007f8d2b26aef6ff465cc8,476.57831910769784
a14a44ed88d9356f9c732a2bac09796b2142cc14,589.5750225443126
72476117cd53a73c2173cf5ac81e4def90f96ee6,463.02443516727885
a448ecf06c50bac45592d241cfcffe8c91778336,591.5504168867517
c277a60e771011de2be776c1079af2116f7f7cc7,563.3155679686263
6417b48130cec022d06033bd008866e3224b99bf,487.7091417764567
d0ae824a3c12796d5707fef22708b1c8d4659176,407.0146487818137
0d82cdb31205110637841bfa1bc54356f610b359,444.6490733406089
706cc284dab3051ced52adeb62818c7bd0ac42f2,447.3193604321084
16bbfb1023120278eea074c72053e5cb81504fe8,434.7966447962587
f294190285c04b1d4c5116eb0f3bfee2d4171110,488.55576282452193
555f23ecb19709bbc92ff4f0d2b987306c1416fa,392.11025853385826
8d1967edeeea7561710452a89b98f1baffc32a6a,418.18177629788397
a04d8a60ddffbec04f7951e77d84f570b689cc32,481.09775472520295
859c3c94d0bc245c26422abb7f289331ef084797,594.7073611479359
30dd1124ec542e7bcbcabd2b18577f823db9a4c5,579.7652794728285
18b4a466301d3ae63a0a2f84734fa1e69774b180,445.0081649623279
5248eefa83d58fc32e6cba6e47cd80ccb3b0b64b,408.75817323670157
590de397312d2abf63ccd52fb8f46fa720b4284c,566.6821859102661
d7d56239210cbf51b63fee7fc33f93d7ab5fdf4c,510.2488793912557
e84cd2e6149416241129c24b20ae6e3cca3bb521,414.16025289551385
b7768c154de5b67a043e4b97c2b0f82d06830f71,520.2906071252057
77328cba4cf800777d4469e48a0cc95fa1f09d4b,435.1484949157807
48567b1c49438b0b24e7e338372e08c6b9f09818,462.193477493443
da93c07fa0a9d683b5d744b341888cc489ebef1d,434.05821236236443
ce797b2fb63028a78edaaf59c5ba09fa4fc5a0a0,408.35450106642907
9c613b956fdd251bda7a8ac21441f5fe67d7f357,456.5872796014197
bccb0499823ac2e475e7f3ccd36b8e9214bb2f0d,417.2332023415529
09c63fa60a00172475617c0c671b9cc60f149dcf,477.79717841279165
e5bb65ebf3a09635c7d3ea32f93abc45e54e83b9,462.44619076469206
ec2bd1d568a708cdb28d059820416bdda79557dc,411.44183705963627
fc7bb22ee547c81f2de75c284984a67db00f2322,523.1442635905903
87e42e3f1e79c11b9bec6826b4f814304531478b,455.02131572334054
208b03e228c504e12e4c700aac9495b94b4c7407,615.5695734187707
2e2c64e5e2c9a9679560b233d2ad216ace93f660,492.0448244357517
8b5ca68dd135ace09567ed5d50baf0b2903df1a5,572.9518690672926
493e19b41cfe9968dd0eaba1868bef1b3d84defc,520.3405651747898
bf431548e10941ab81b1a34f92f1cfb01950fd62,491.18357171386305
a91404916fdccca1894af4edbea7666901f6252c,548.8342202644333
940358b0bbccb29c1d2a79529b2172c43da6cf7b,465.0936081424269
947c15e258fbe04cbe9e6beffd2c8a16b959d781,464.9503444765403
293bebfab8bc0f1981e06f74729451ad261c408f,530.0741652876104
21811108f3f9679121c19ea24f253687e2fcdb2d,583.9488132307995
e5099c2b9af1492528206c5324fc629b53d39b8e,461.61232171689016
db83eecf9ea6d34183bdfbbd3a294239d209998f,431.33590127243906
4293ce669b29af8502f54e8c681f35ada3faa9e5,399.6668851353761
31ff07e2747bafb95752566b0f5a64b922882904,422.53012991939204
fa69a477c4c6483c3bfbbfc691f7be572baca304,580.0390300314314
3b8a8d9ba1ade08724431323599b06bb8979f602,481.4272275616563
387e9fa8f1278ffb136f52b79a2ebb4eab6d2c48,426.1374407303609
8332264f63ce9bf729b5897f54db6beb4f76178c,395.9632476263727
a1c13ff1a61acf8973a1cae595c7ba855d4f85f6,607.6431585641619
2956c2d286a5003ab466c521de37dd1d9c56b138,477.22311885637714
3550059bd7e1cea2b1ca8f4c26b97ed6e17372a1,423.12184307962343
9da399adb6dbe6f539fe289790b7c7a97f77ba68,511.5009403193795
a644cb43c16195db2b590b4b3acbe78beb00a757,516.7386971214187
db6aeed0b0d3930b82978c8b0a9ac8182e4a98b2,480.7583661205471
229c208f27d32caa49c60a8961a7a0000fa35d0f,511.70620321651285
ee4bb115f15bd578cd5b1ac2bb299fb7b0b61fbe,567.6167175999835
db0f1ca0f0ff867b5a4300028c6e494ccaed38e8,440.4542063510396
e5f10e690160331385f35e159ed1bc5c4200e1bf,435.39519937851435
4852b5e9f012432260567d41bf04692c73f86f01,438.65568945931847
428f8c0a0f3fbf198f5feaf2bf61415563853e6a,435.80312622502726
9a9a049c1ede532731ab8dd050f076bcf3ca912f,611.2613638858782
f232120e01c15fae99266adceb47be0c3df15e08,414.3388320803908
034b2c5829e5497540fa617cb05b4e8d38d4d4a8,495.2601887058585
56d3ec2cb296719d257acc058f480a344bfd97bb,524.1479344357504
e5ef9dc7f7d3b256b5b5c56eb6fe8d43d10754e2,496.0398595231556
542aa64a6a87d1833d09c967fc672a88643116c1,383.2034960491641
a4aa7e6e2da158f0734646a9e5f514805fcfb15f,397.9775560134719
84ccf9c43b2eccd029c4462f9ba991aee25ea60e,591.2245973896881
d9ebdc3a49cf89ab31aed88ee4791a9401dcb3ef,639.9736956833606
bcc860a98cd46a9000f44f08d383e58f4fda1ed8,425.98990948931805
9cbf7e6191b4f5b346e0323698bec38edb2fa9a1,381.3970705234229
8077176ddb42ee9214d8d37b9c4fb7de0a6005da,452.3110705816432
d79709571e24ee9bf8afab33d06eee7929ac0286,445.3261791923634
1003b7d137a200f66ab4f2d3e05e981d9a023b08,526.99637571162
ffcfa0cb27ef0facc9d659909316030e4e1c6d40,515.3336039488158
6d5111a9889453975716b90ae82da4435462af9e,422.62519079272016
3f528b6e3b867d4116bae65044d6e271dd65fc8a,456.34103714761966
f15b8cbe31fae7ed5a1b8755b91195dc85bc1e07,446.4120536191564
e09a82c12b4c3ef4cf9134d0053b85b610f3911c,440.3014854601204
708f822e4db57aa0ad0fc7fcdec0dcb3fc9a0238,562.7532978172935
d0b5a4ff0031607990780a1db353ada430aea498,428.4441056273093
24cad5cf91558b12b45c1212700db673e5ab9b40,401.300307113916
f1d79760b6199b7aaaff1f7e375e2924f4f009b5,457.163172371951
6d5b8a639c6f9fdc4d65813bef49853eb2f5d5c1,449.1779071973009
c6d8390bbb0c91ef180da9e1c67318010bd84083,462.5970608201632
a0bf486a224c638a70bebd3cac3b1c1827b9d830,435.4293829914285
1e1a31194dded0ff0f168985aba3dce8bde7daf2,456.14141381534665
cb6ffc83e9949e6ed72779c670ea9a375ac367fe,464.10424419736273
8125c71f5ecbe722eb675219e0450bf75134e9a6,434.31650870180147
27666028586f534a805324eaa3c121f37b991ada,531.9859235621511
2978e2b3b4792932d9265d7f4db581af88d1a921,531.0368743931976
200cf1f0dc3cfb88faf34a12a89d718c4c16ef8b,436.49372337090216
effb9dc8056f1c11243fb0029182555553f03eab,383.6639976320682
17b6e43bff847be21256a445590fa7a7ea7c1b88,461.0800412844577
b1a5f5a69bfed0611ccb6be84f08048fb80bbc74,419.91909559231215
a27083eeb56a694649973eb5643a4fbbf14f8498,521.3544481830834
6c6b84d373077d1fb5e174ec6f98c84171e1b014,512.9638357181689
5b7c07974bbc5152dee67fd938d13fc6af6d3956,508.1526737606794
f821fd4401e089f1805edc4133e4ffed07face2b,442.9344272663592
586e7064860818014147f486a6a1588301e6a3bf,500.78800586824553
4f614ed4b5f35844728026fbb84495c6741703f7,520.6677583565606
dd96b2eafc3318b01a1659d420a0fe5a00e308d1,462.1000463071962
810121e807426e1e4817a5e70763ac080d7ac2a4,438.9456652568101
81fb55ca891b7f81ef4d173c02db0966d33623f2,452.07107149582635
d80e565ade74808e6ae79d10f650b873a9d360d6,474.3091909763886
6d33118b6b0b735194f0ee871a5a5c5ba8b57e73,470.4176632414057
558fd1cf1dcb66e73f1e4e2f194187e474479d76,433.3552862369198
da45016b0cbcc19ead94a81329e18357a188b694,418.725295140131
91d6ce670cecd35b7f7da283df465ccb09f4fb32,443.87746237837666
292ff64a45a5d097187a7d7fc7ae944523a3b66a,429.6849371919486
c1020ba850c9730056bfaab2ea5546fca7d69bb6,452.6941538796752
4be47d1f5c4fa0c08945883a1245ce93bfb43171,548.4472889098436
3188528b46d4a71ea6646dbd6b682c81f1e02d55,415.5502636975824
89ee650f4b18600df329689aabcd687e8ea3ca5a,508.2465590667553
e457e8f1f9a458e1115a77d58a3effcaebe7f49e,403.13039233213016
7ecdbf15492309acef88a0cea8202c5f753f4be8,612.7708410774303
bc2cbc1470b13023cae4e0b171970c29eab5f8af,550.2216164331257
8650b36bb6108cebc07364fe068238a716575b26,450.9773047228737
1c6cbf69a4c9bb53f3ca9c5417965c00e9f4404c,664.4772127397166
816ba4bae3ff674339493b188abd6946891190a4,430.25108561165774
7f254637ff008fca97bdca8d6341a58aca7b6c6e,518.2280646088295
3f26c9b465e29cbf697ec03a0e29115683a5855a,422.47084070518537
ba0e14a4dbbd763c46777e5f14da21219ffaa172,383.3858158043718
83784ad3771cbe2da4b1f1d810ee402fd68f51e5,423.6667017423943
7528625c7695f25665da7eff0a75b2e42fe25d51,487.20896677494716
80d4a78f2c741178a286f0383946fae0a1b1a452,480.90828483736436
f9498d084d82309516f4b32ad5eb0b6ead920b2e,500.95376413021637
6d7936cd053671f5fa83cb0b17541834f752f2e2,457.9354052421848
82d718bca0d0bf2440d1b0703e3952bda0d02dfe,559.4351198474087
9f75e68e9754aa2c5b8776372ce0bf895d868949,553.5961520402254
6c39c98faf734bfb5082897e378e39946eb10d93,420.17231162868677
70763bab8a79c09e7d7c09f7a20bb5d65d121cf9,408.5199986842936
6405866582cfa671329a8ecd69574a0cd1a04736,446.85171198563074
b0e826be3f7fec09a5ab4ffdf39b02074f52257a,432.2071699248987
0697517f1ee45b47bbf39e67ad89db1c16f99aeb,419.3142687206015
715703f8da45840db25b9a94f094b3790946c1cd,425.2727536856607
d8dbd1b69422da966feb6005d1ccce48548656d9,455.19618196471544
4019d2f602005d121df30144dfb94a4415eb8a0c,556.8952891125427
3b618106b573abf76aa2e1ad59e450fd001d170f,609.6319354166983
f3269ce0d968a788d47c6f069c4a3df837c53198,599.7884305753414
fc20052feadd87b6f71c2974acbde472d85e7bc7,398.86165436413734
ef5f221a0c4ed1747aa949dba2f629e98f3a9438,716.9319236123172
d3cd2e161aad20ae308e31d5d8b50ae102515186,609.6042927831691
8cc6e2c636a728c62200b83e799c873033abbda1,432.0241811194472
3a87da90d76f149ac97c166c2eac94889398a36c,433.22927348491186
9bdf8d2765e09212783fd4fcee4ab75f752257b0,458.1378640588815
b2055bb315e6a6fdaba9820dcf2c367999ba9bd2,520.6503040719974
ea3cf3a3d07f1a8fc156b4943c881944f3877a59,626.0108406547608
e328a1e01e3b9dc8824d9d2e283841d8ae0454b4,424.0569588320226
7a454b802a33e9bbfd90a6756ed5c937f4f622ae,489.36365869860896
be06d4428b183206a54f935ffd637e17c78ec019,424.73179970537274
cf0493d9ccf2221cf724ce4c4c15ce2a8aae4752,422.4726875033767
9be11ad09f6a49f2f0d6e491dae0ee919a9255c2,413.7880757551385
b01088d9acbf3b932f35a1305c8ec1ba6805e8ef,415.5113183495647
e9d1402dda596d5ce58e6e9cc4936d5cb18e9a8e,494.00891013144116
b51c926e18c5c6988c59600cef4d26967affc458,522.2859000670446
9fbe5c973f2341230109710c20deac899bed71ec,380.5109416241621
132afa9d6557cfe2a487466721579a24d16b4de2,466.6272946544068
644e204a4cbd6c0aa096e40288ac0495295f619d,530.4837798100912
